index,name,time,benchmark_grp,benchmark_id,benchtime_ms,cores,dataprocessed,host_IPC,host_IPS,host_cache_misses,host_cache_ref,host_cpupercent,host_cs,host_disk_io,host_kvm_exit,host_llc_bw,host_mem_bw,host_memory,host_net_io,host_sched_iowait,host_sched_switch,host_sched_wait,intensity,interference,interval,kernel,latency,performance,latency90,process_dur_ms,throughput,total_dur_ms,weighted_latency,interference_prev,index_prev
785,parsec,1.48e+18,1484154551,parsec.dedup,1.48e+12,0,True,0.66,2857535441.0,503036.25,122511096.0,75.5,1089,107.0,526469.5,0,6485191.491,1407.016,2.21,36845153.5,1088,18636865.0,0.001,;4;15,2,base,1.059,0.698772426818,1.059,15.393,2,20.576,0.529,;4;15;3,3536.0
786,parsec,1.48e+18,1484154551,parsec.dedup,1.48e+12,0,True,0.686,3802759857.0,773998.0,153835325.0,99.625,1336,82.0,660875.5,0,5969902.63,2178.836,2.569,42275108.0,1336,44817036.5,0.001,;4;15;3,2,base,0.79,0.936708860759,0.79,18.311,2,24.139,0.395,;4;15;3;3,785.0
787,parsec,1.48e+18,1484154551,parsec.dedup,1.48e+12,0,True,0.656,2710573386.0,482267.0,120125064.5,81.25,1168,5092.993,511985.5,0,5167700.638,1403.41,2.552,410314136.5,1168,19787103.5,0.001,;4;2,2,base,1.072,0.690298507463,1.072,16.393,2,21.986,0.536,;4;2;3,466.0
788,parsec,1.48e+18,1484154551,parsec.dedup,1.48e+12,0,True,0.684,2502101961.0,372225.0,105654454.0,74.468,1168,82.001,457073.0,0,4997013.277,1417.406,2.043,116836439.0,1167,21911437.0,0.001,;4;20,2,base,1.141,0.648553900088,1.141,14.6,2,20.053,0.571,;4;20;3,4610.0
789,parsec,1.48e+18,1484154551,parsec.dedup,1.48e+12,0,True,0.648,3645051987.0,723746.5,165175090.5,99.498,1329,54.998,708538.5,0,4138074.309,2174.023,2.378,60153140.0,1329,62604132.5,0.001,;4;20;10,2,base,1.044,0.708812260536,1.044,19.628,2,25.1,0.522,;4;20;10;3,2460.0
790,parsec,1.48e+18,1484154551,parsec.dedup,1.48e+12,0,True,0.648,3726275450.0,797870.5,165777392.0,99.623,1285,83.999,712538.0,0,4976040.388,2158.398,3.538,57112703.0,1285,78511765.5,0.001,;4;6;13,2,base,1.06,0.698113207547,1.06,18.876,2,25.111,0.53,;4;6;13;3,3107.0
791,parsec,1.48e+18,1484154551,parsec.dedup,1.48e+12,0,True,0.665,3648867362.0,737937.0,157707117.5,99.502,1162,97.001,673323.0,0,5940301.202,2207.199,2.082,23076075.5,1162,46417364.0,0.001,;4;6;15,2,base,1.067,0.693533270853,1.067,20.561,2,26.274,0.533,;4;6;15;3,3540.0
792,parsec,1.48e+18,1484154551,parsec.dedup,1.48e+12,0,True,0.661,2622677989.0,448512.0,115822401.0,75.031,1053,75.0,491475.0,0,4852716.373,1410.313,3.455,12429564.0,1053,25440942.5,0.001,;4;7,2,base,1.071,0.690943043884,1.071,15.622,2,22.898,0.535,;4;7;3,1807.0
793,parsec,1.48e+18,1484154551,parsec.dedup,1.48e+12,0,True,0.699,2045033421.0,176816.0,82811221.5,49.687,614,2.0,357579.0,0,5943197.249,865.277,2.522,5552673.5,614,5329172.0,0.001,;5,2,base,0.791,0.935524652339,0.791,15.524,2,21.306,0.396,;5;3,1274.0
794,parsec,1.48e+18,1484154551,parsec.dedup,1.48e+12,0,True,0.674,2810132722.0,523858.0,117441217.5,76.125,1149,95.998,502719.5,0,6463412.051,1364.797,2.45,115252483.0,1148,18786277.0,,;5;11,2,0.001,0.85,0.870588235294,0.85,15.912,2,22.319,0.425,;5;11;3,2680.0
795,parsec,1.48e+18,1484154551,parsec.dedup,1.48e+12,0,True,0.639,3338076332.0,760768.5,150789778.0,99.5,1484,2100.997,647308.0,0,7959988.375,2164.195,2.236,140125878.0,1484,50247393.0,0.001,;5;14;6,2,base,0.769,0.962288686606,0.769,20.953,2,26.966,0.385,;5;14;6;3,1594.0
796,parsec,1.48e+18,1484154551,parsec.dedup,1.48e+12,0,True,0.641,3791520833.0,751846.0,171184420.5,99.5,1153,81.0,747579.5,0,5509670.292,2171.629,2.425,13634589.0,1153,46352708.5,0.001,;5;19;2,2,base,1.053,0.702754036087,1.053,20.401,2,27.804,0.526,;5;19;2;3,481.0
797,parsec,1.48e+18,1484154551,parsec.dedup,1.48e+12,0,True,0.671,2446152300.0,393683.0,106055809.5,75.503,1017,91.001,449085.0,0,7525676.29,1398.387,1.696,36949645.0,1017,13340067.5,0.001,;5;20,2,base,0.98,0.755102040816,0.98,16.211,2,23.249,0.49,;5;20;3,4616.0
798,parsec,1.48e+18,1484154551,parsec.dedup,1.48e+12,0,True,0.638,3517378902.0,741995.0,161591603.5,99.501,1173,5021.096,694625.5,0,4969733.335,2160.59,2.138,46744004.0,1173,32076529.0,0.001,;5;20;13,2,base,1.075,0.688372093023,1.075,19.456,2,25.315,0.537,;5;20;13;3,3112.0
799,parsec,1.48e+18,1484154551,parsec.dedup,1.48e+12,0,True,0.657,3975574353.0,795745.0,173234898.0,99.624,1182,125.0,743807.0,0,5390257.872,2206.648,2.276,47362247.0,1181,64400278.0,0.001,;5;2;16,2,base,1.12,0.660714285714,1.12,18.403,2,25.43,0.56,;5;2;16;3,3758.0
800,parsec,1.48e+18,1484154551,parsec.dedup,1.48e+12,0,True,0.67,2610744827.0,460511.0,110428681.0,74.812,1028,63.0,473981.0,0,6997412.585,1400.379,2.307,38325267.5,1021,18597694.5,0.001,;5;7,2,base,0.829,0.892641737033,0.829,15.997,2,23.354,0.414,;5;7;3,1812.0
801,parsec,1.48e+18,1484154551,parsec.dedup,1.48e+12,0,True,0.681,1851590452.0,185517.0,76993765.0,50.125,604,37.0,330695.0,0,5678476.15,902.473,2.251,20097616.5,604,5806446.0,0.001,;6,2,base,1.117,0.662488809311,1.117,15.001,2,21.863,0.558,;6;3,1517.0
802,parsec,1.48e+18,1484154551,parsec.dedup,1.48e+12,0,True,0.66,2942885260.0,455289.0,126769727.0,75.469,1174,83.0,544610.5,0,5150334.641,1365.43,2.344,22794947.0,1172,23658797.0,0.001,;6;10,2,base,1.07,0.691588785047,1.07,14.411,2,20.691,0.535,;6;10;3,2467.0
803,parsec,1.48e+18,1484154551,parsec.dedup,1.48e+12,0,True,0.657,2864134773.0,462013.0,123604203.0,39.599,973,128.0,536345.0,0,7322784.557,1435.063,2.184,8052155.0,973,15499207.0,0.001,;6;15,2,base,1.11,0.666666666667,1.11,17.785,2,23.462,0.555,;6;15;3,3547.0
804,parsec,1.48e+18,1484154551,parsec.dedup,1.48e+12,0,True,0.636,3471009107.0,838706.5,157293878.5,99.499,1367,167.003,664317.5,0,6125112.622,2158.32,2.425,20703886.0,1367,108373613.0,0.001,;6;15;5,2,base,1.12,0.660714285714,1.12,20.931,2,26.597,0.56,;6;15;5;3,1386.0
805,parsec,1.48e+18,1484154551,parsec.dedup,1.48e+12,0,True,0.655,2792658680.0,439877.0,122325194.0,75.313,1035,58.002,523772.5,0,6016632.28,1412.832,2.288,50456830.5,1035,12908051.5,0.001,;6;18,2,base,0.866,0.854503464203,0.866,14.868,2,22.176,0.433,;6;18;3,4195.0
806,parsec,1.48e+18,1484154551,parsec.dedup,1.48e+12,0,True,0.642,2447398383.0,439473.0,110744889.5,75.188,1106,950.977,484602.0,0,6951940.077,1365.199,1.804,74147107.5,1105,22190459.0,0.001,;6;4,2,base,0.801,0.923845193508,0.801,15.583,2,21.106,0.401,;6;4;3,1123.0
807,parsec,1.48e+18,1484154551,parsec.dedup,1.48e+12,0,True,0.667,3757361111.0,738594.5,160482867.0,99.377,1149,62.002,690728.5,0,5704291.823,2155.598,2.509,15434026.0,1149,71429427.5,0.001,;6;4;19,2,base,1.1,0.672727272727,1.1,20.195,2,27.32,0.55,;6;4;19;3,4414.0
808,parsec,1.48e+18,1484154551,parsec.dedup,1.48e+12,0,True,0.636,2455992794.0,553928.5,112956031.0,75.031,1206,128.001,478950.0,0,9344693.628,1432.695,1.966,55740890.0,1202,14645573.0,0.001,;6;5,2,base,1.054,0.702087286528,1.054,16.74,2,24.96,0.527,;6;5;3,1384.0
809,parsec,1.48e+18,1484154551,parsec.dedup,1.48e+12,0,True,0.64,3536053440.0,776535.5,158497708.0,99.374,1203,2234.994,690267.5,0,6027427.066,2164.555,4.115,165422724.5,1199,48552251.0,0.001,;6;5;1,2,base,0.821,0.901339829476,0.821,19.301,2,25.304,0.41,;6;5;1;3,177.0
810,parsec,1.48e+18,1484154551,parsec.dedup,1.48e+12,0,True,0.656,3480341194.0,626357.0,152785134.5,99.499,1148,82.0,656289.5,0,4353702.272,2169.859,2.263,11694259.5,1148,52132311.0,0.001,;6;8;12,2,base,0.817,0.905752753978,0.817,19.918,2,25.125,0.408,;6;8;12;3,2905.0
811,parsec,1.48e+18,1484154551,parsec.dedup,1.48e+12,0,True,0.674,1726842096.0,200109.0,75463529.5,49.561,719,5.0,318964.0,0,4952780.179,850.449,2.399,7477269.0,717,8246738.0,0.001,;7,2,base,0.883,0.83805209513,0.883,14.391,2,20.332,0.442,;7;3,1734.0
812,parsec,1.48e+18,1484154551,parsec.dedup,1.48e+12,0,True,0.653,3701041763.0,593913.75,163036654.8,99.501,1225,116.0,708892.5,0,3086570.39,2146.059,2.449,48130495.75,1225,45720630.25,0.001,;7;10;7,2,base,0.979,0.755873340143,0.979,20.807,2,27.04,0.489,;7;10;7;3,1822.0
813,parsec,1.48e+18,1484154551,parsec.dedup,1.48e+12,0,True,0.644,3768709944.0,799121.0,169585719.0,99.502,1299,114.007,728976.5,0,4634800.107,2147.539,2.326,55878626.5,1299,70446886.0,0.001,;7;11;14,2,base,1.01,0.732673267327,1.01,19.769,2,24.769,0.505,;7;11;14;3,3341.0
814,parsec,1.48e+18,1484154551,parsec.dedup,1.48e+12,0,True,0.649,3528461675.0,601301.0,160671905.0,99.625,1273,98.001,682432.5,0,3100623.929,2153.016,2.751,56717228.5,1273,45452836.5,0.001,;7;11;20,2,base,1.077,0.687093779016,1.077,20.691,2,27.663,0.538,;7;11;20;3,4625.0
815,parsec,1.48e+18,1484154551,parsec.dedup,1.48e+12,0,True,0.67,3014500409.0,353405.0,128452591.0,74.937,981,131.0,552931.5,0,2838871.657,1370.117,2.491,26091368.5,981,12589764.0,0.001,;7;13,2,base,1.163,0.636285468616,1.163,15.21,2,22.003,0.582,;7;13;3,3120.0
816,parsec,1.48e+18,1484154551,parsec.dedup,1.48e+12,0,True,0.646,3561091203.0,580712.0,161032989.0,99.5,1179,126.005,685946.0,0,3134197.587,2177.77,1.962,24983277.5,1179,30651786.0,,;7;13;7,2,0.001,0.929,0.796555435953,0.929,20.161,2,26.521,0.465,;7;13;7;3,1824.0
817,parsec,1.48e+18,1484154551,parsec.dedup,1.48e+12,0,True,0.649,2805884605.0,459789.0,126186815.0,74.813,1036,51.0,536502.0,0,5093592.694,1421.012,2.069,41028169.5,1035,16727900.0,0.001,;7;14,2,base,1.032,0.717054263566,1.032,14.722,2,19.545,0.516,;7;14;3,3340.0
818,parsec,1.48e+18,1484154551,parsec.dedup,1.48e+12,0,True,0.644,3633938550.0,775162.5,162664097.0,99.5,1238,82.999,700803.5,0,4608128.176,2151.863,2.392,35818838.5,1238,50828992.5,0.001,;7;4;17,2,base,1.068,0.692883895131,1.068,20.873,2,27.121,0.534,;7;4;17;3,3989.0
819,parsec,1.48e+18,1484154551,parsec.dedup,1.48e+12,0,True,0.64,2350164586.0,346676.0,107261335.5,69.773,973,106.999,461443.0,0,3815318.985,1415.348,2.261,57180521.5,973,9103039.5,0.001,;7;6,2,base,1.034,0.715667311412,1.034,14.634,2,20.664,0.517,;7;6;3,1602.0
820,parsec,1.48e+18,1484154551,parsec.dedup,1.48e+12,0,True,0.65,2443495643.0,304438.0,107499350.5,74.937,946,99.0,465984.0,0,2826598.136,1398.766,2.304,8844801.0,941,20066617.5,0.001,;7;8,2,base,1.016,0.728346456693,1.016,15.467,2,22.256,0.508,;7;8;3,2031.0
821,parsec,1.48e+18,1484154551,parsec.dedup,1.48e+12,0,True,0.655,1567735648.0,201686.0,69405495.5,50.251,663,97.0,297177.0,0,4293797.661,851.941,2.099,24680995.5,663,6401810.0,0.001,;8,2,base,0.825,0.89696969697,0.825,16.547,2,23.483,0.412,;8;3,1942.0
822,parsec,1.48e+18,1484154551,parsec.dedup,1.48e+12,0,True,0.642,3777270880.0,752565.0,170760550.0,99.625,1289,61.0,732259.0,0,3879494.64,2151.852,2.727,39341591.0,1289,46950600.5,0.001,;8;10;17,2,base,1.189,0.622371740959,1.189,24.922,2,32.481,0.595,;8;10;17;3,3992.0
823,parsec,1.48e+18,1484154551,parsec.dedup,1.48e+12,0,True,0.65,3698030780.0,663082.0,161879829.5,99.499,1187,61.0,700263.5,0,3543784.566,2129.148,2.132,36986375.5,1187,49046450.0,0.001,;8;11;13,2,base,0.96,0.770833333333,0.96,21.703,2,29.662,0.48,;8;11;13;3,3127.0
824,parsec,1.48e+18,1484154551,parsec.dedup,1.48e+12,0,True,0.651,2731584876.0,444066.0,122129807.3,74.72,1036,71.0,523164.75,0,4209132.069,1360.348,2.792,28544669.25,1033,21357561.5,0.001,;8;12,2,base,0.754,0.981432360743,0.754,15.826,2,21.19,0.377,;8;12;3,2914.0
825,parsec,1.48e+18,1484154551,parsec.dedup,1.48e+12,0,True,0.664,3941553948.0,584911.0,170683218.5,99.623,1240,70.0,741425.0,0,2762474.219,2150.66,1.821,28765818.5,1240,46478683.0,0.001,;8;12;18,2,base,1.113,0.664869721473,1.113,20.447,2,27.488,0.556,;8;12;18;3,4209.0
826,parsec,1.48e+18,1484154551,parsec.dedup,1.48e+12,0,True,0.658,3655394088.0,795610.0,155825845.5,99.498,1167,47.002,680593.0,0,5723224.62,2138.855,2.529,31132975.0,1167,41279572.0,0.001,;8;13;15,2,base,0.813,0.910209102091,0.813,20.686,2,26.325,0.406,;8;13;15;3,3563.0
827,parsec,1.48e+18,1484154551,parsec.dedup,1.48e+12,0,True,0.64,3346262445.0,739623.0,151568363.0,97.25,1139,2293.6,661737.5,0,5304214.585,2141.328,2.545,11249764.0,1139,57694274.5,0.001,;8;14;8,2,base,0.886,0.835214446953,0.886,18.27,2,23.767,0.443,;8;14;8;3,2041.0
828,parsec,1.48e+18,1484154551,parsec.dedup,1.48e+12,0,True,0.651,2615407477.0,440839.0,117020943.5,74.593,1017,85.997,503856.0,0,6508768.438,1436.699,2.537,55568549.0,1012,22691949.0,0.001,;8;15,2,base,1.072,0.690298507463,1.072,19.127,2,25.395,0.536,;8;15;3,3561.0
829,parsec,1.48e+18,1484154551,parsec.dedup,1.48e+12,0,True,0.649,2789144542.0,445885.0,126003357.5,75.467,999,86.001,534610.5,0,3915298.799,1446.902,2.216,33491116.0,999,17659099.0,0.001,;8;17,2,base,0.859,0.861466821886,0.859,14.946,2,20.218,0.429,;8;17;3,3990.0
830,parsec,1.48e+18,1484154551,parsec.dedup,1.48e+12,0,True,0.654,3562911708.0,728361.0,159183543.0,99.499,1189,78.003,680625.0,0,4648812.518,2141.328,2.832,53096726.0,1189,64296169.5,0.001,;8;17;6,2,base,1.066,0.694183864916,1.066,20.104,2,28.013,0.533,;8;17;6;3,1612.0
831,parsec,1.48e+18,1484154551,parsec.dedup,1.48e+12,0,True,0.661,2540602811.0,441477.0,109996672.0,75.375,1036,117.999,474506.0,0,5638035.663,1411.371,3.117,17943033.5,1035,17475700.5,0.001,;8;6,2,base,1.06,0.698113207547,1.06,16.451,2,22.598,0.53,;8;6;3,1608.0
832,parsec,1.48e+18,1484154551,parsec.dedup,1.48e+12,0,True,0.669,2379221082.0,311104.0,103088820.0,74.375,999,35.001,448082.0,0,3957664.257,1380.059,1.977,56513506.0,999,14445704.5,0.001,;8;7,2,base,0.871,0.849598163031,0.871,15.647,2,22.468,0.435,;8;7;3,1826.0
833,parsec,1.48e+18,1484154551,parsec.dedup,1.48e+12,0,True,0.666,3369757398.0,610934.0,143869303.0,99.499,1061,39.0,621370.5,0,3422738.227,2171.512,2.271,14110016.5,1061,30502197.0,0.001,;8;7;6,2,base,0.813,0.910209102091,0.813,20.446,2,28.379,0.406,;8;7;6;3,1616.0
834,parsec,1.48e+18,1484154551,parsec.dedup,1.48e+12,0,True,0.659,1933579780.0,236386.0,84481325.0,49.624,682,8.0,361031.0,0,5011681.787,854.43,2.56,7000676.5,682,7226362.5,0.001,;9,2,base,1.066,0.694183864916,1.066,15.96,2,21.695,0.533,;9;3,2152.0
835,parsec,1.48e+18,1484154551,parsec.dedup,1.48e+12,0,True,0.646,3967000679.0,788112.0,177441059.5,99.501,1179,41.001,768413.0,0,3613941.875,2149.66,2.09,18033930.5,1179,52287746.5,0.001,;9;12;4,2,base,1.056,0.700757575758,1.056,19.286,2,24.859,0.528,;9;12;4;3,1157.0
836,parsec,1.48e+18,1484154551,parsec.dedup,1.48e+12,0,True,0.641,3837733130.0,798657.0,174562641.5,99.125,1354,76.003,754181.0,0,5448942.137,2174.371,2.487,42716372.5,1353,36636302.0,0.001,;9;12;5,2,base,1.144,0.646853146853,1.144,21.209,2,27.281,0.572,;9;12;5;3,1402.0
837,parsec,1.48e+18,1484154551,parsec.dedup,1.48e+12,0,True,0.654,3040485520.0,488564.0,133540825.0,74.969,1386,154.0,571612.0,0,4196092.095,1366.543,2.608,36860415.0,1386,18742918.0,0.001,;9;13,2,base,1.177,0.628717077315,1.177,14.922,2,22.368,0.589,;9;13;3,3132.0
838,parsec,1.48e+18,1484154551,parsec.dedup,1.48e+12,0,True,0.645,4101133721.0,822165.0,183895135.0,100.0,1270,156.001,792956.0,0,4703337.307,2180.422,1.952,26456173.0,1265,51291290.5,,;9;14;12,2,0.001,1.102,0.671506352087,1.102,20.74,2,26.816,0.551,;9;14;12;3,2919.0
839,parsec,1.48e+18,1484154551,parsec.dedup,1.48e+12,0,True,0.645,4099281901.0,876445.5,184199366.0,100.0,1173,90.995,788248.5,0,4455972.349,2174.777,1.722,14444085.0,1173,52048140.5,0.001,;9;14;19,2,base,1.068,0.692883895131,1.068,20.24,2,31.978,0.534,;9;14;19;3,4426.0
840,parsec,1.48e+18,1484154551,parsec.dedup,1.48e+12,0,True,0.637,2814850578.0,613083.5,125710273.0,75.875,1118,1050.012,543600.0,0,7300005.793,1374.484,2.302,86382160.5,1114,17493017.5,0.001,;9;15,2,base,0.82,0.90243902439,0.82,23.219,2,30.864,0.41,;9;15;3,3569.0
841,parsec,1.48e+18,1484154551,parsec.dedup,1.48e+12,0,True,0.637,3917304524.0,921710.5,175895194.5,93.367,1181,117.003,760519.5,0,6153295.39,2163.895,2.16,46964033.5,1181,47788954.5,0.001,;9;15;15,2,base,1.125,0.657777777778,1.125,20.87,2,27.349,0.563,;9;15;15;3,3572.0
842,parsec,1.48e+18,1484154551,parsec.dedup,1.48e+12,0,True,0.651,3093385347.0,397779.0,136321957.5,74.782,1084,130.998,588925.0,0,3976461.322,1364.68,1.78,23133009.0,1079,17145669.5,0.001,;9;18,2,base,1.131,0.654288240495,1.131,15.303,2,21.376,0.566,;9;18;3,4212.0
843,parsec,1.48e+18,1484154551,parsec.dedup,1.48e+12,0,True,0.651,3038077805.0,396854.0,136594475.0,74.687,950,95.0,583275.5,0,3594234.896,1414.375,2.556,10890828.5,948,17757429.0,0.001,;9;19,2,base,0.875,0.845714285714,0.875,13.428,2,19.817,0.438,;9;19;3,4424.0
844,parsec,1.48e+18,1484154551,parsec.dedup,1.48e+12,0,True,0.662,3829329862.0,662585.0,166657339.0,99.499,1239,979.977,722002.0,0,4196672.03,2137.023,2.358,71320345.0,1239,51080854.5,0.001,;9;20;14,2,base,1.137,0.650835532102,1.137,17.616,2,23.511,0.569,;9;20;14;3,3355.0
845,parsec,1.48e+18,1484154551,parsec.dedup,1.48e+12,0,True,0.648,3486336879.0,661489.0,157083396.5,99.625,1343,88.0,672254.0,0,4127623.332,2186.793,2.261,20595673.5,1343,46490769.5,0.001,;9;4;20,2,base,0.931,0.794844253491,0.931,23.208,2,29.156,0.466,;9;4;20;3,4642.0
846,parsec,1.48e+18,1484203811,parsec.dedup,1.48e+12,0,True,0.634,973622680.0,432349.0,42349947.5,49.749,707,22.001,174483.0,0,229243757.7,1133.418,2.151,552640.5,707,8119390.5,0.001,stream;,2,base,0.788,0.939086294416,0.788,17.349,2,22.84,0.394,stream;3,
847,parsec,1.48e+18,1484203811,parsec.dedup,1.48e+12,0,True,0.639,1941669890.0,930726.0,78010710.5,74.497,789,27.0,346517.0,0,93359029.67,1652.695,2.315,20462087.5,789,21098517.5,0.001,stream;1,2,base,1.008,0.734126984127,1.008,16.738,2,22.529,0.504,stream;1;3,212.0
848,parsec,1.48e+18,1484203811,parsec.dedup,1.48e+12,0,True,0.597,1875978464.0,1228332.0,82569043.5,77.318,848,1830.037,352889.0,0,92821395.66,1483.105,2.32,180714906.5,846,24860770.5,0.001,stream;10,2,base,0.825,0.89696969697,0.825,21.865,2,26.917,0.412,stream;10;3,2486.0
849,parsec,1.48e+18,1484203811,parsec.dedup,1.48e+12,0,True,0.61,2876449084.0,1360482.0,129583580.0,99.875,1048,73.0,550211.5,0,48859436.14,1956.957,2.336,14817363.5,1048,33934773.0,0.001,stream;10;1,2,base,1.045,0.708133971292,1.045,18.053,2,24.956,0.522,stream;10;1;3,214.0
850,parsec,1.48e+18,1484203811,parsec.dedup,1.48e+12,0,True,0.575,2592334610.0,1838367.0,116749133.5,99.25,1338,981.993,498140.0,0,50347720.28,1976.781,1.97,75615416.0,1339,55698415.5,0.001,stream;10;14,2,base,0.853,0.867526377491,0.853,21.991,2,28.954,0.426,stream;10;14;3,3361.0
851,parsec,1.48e+18,1484203811,parsec.dedup,1.48e+12,0,True,0.597,2878246970.0,1516508.0,129303820.0,99.372,1023,74.001,548515.5,0,44705064.06,1981.668,2.813,15199388.0,1023,50002850.5,0.001,stream;10;17,2,base,1.129,0.655447298494,1.129,20.178,2,25.641,0.565,stream;10;17;3,4004.0
852,parsec,1.48e+18,1484203811,parsec.dedup,1.48e+12,0,True,0.612,2788251536.0,1622967.0,117239441.5,99.624,1175,79.0,498350.0,0,49620363.37,1956.523,2.54,53487896.5,1171,61082475.0,0.001,stream;10;9,2,base,1.045,0.708133971292,1.045,19.586,2,26.679,0.522,stream;10;9;3,2266.0
853,parsec,1.48e+18,1484203811,parsec.dedup,1.48e+12,0,True,0.574,1823610210.0,1381619.0,82605458.5,75.564,776,44.0,353115.0,0,90714332.16,1454.488,2.208,27335383.0,776,21907093.0,0.001,stream;11,2,base,1.108,0.667870036101,1.108,21.101,2,27.143,0.554,stream;11;3,2704.0
854,parsec,1.48e+18,1484203811,parsec.dedup,1.48e+12,0,True,0.576,2659286167.0,1813410.0,123947281.0,100.0,1034,51.0,523759.5,0,48756525.66,1975.332,1.535,13031164.0,1034,33289784.0,0.001,stream;11;11,2,base,0.865,0.85549132948,0.865,20.116,2,25.999,0.432,stream;11;11;3,2716.0
855,parsec,1.48e+18,1484203811,parsec.dedup,1.48e+12,0,True,0.582,2646812384.0,1745534.5,122065872.0,99.625,1431,192.004,508903.5,0,49078081.23,1996.402,2.413,139699947.5,1431,63679557.5,0.001,stream;11;12,2,base,1.065,0.694835680751,1.065,19.088,2,24.238,0.532,stream;11;12;3,2930.0
856,parsec,1.48e+18,1484203811,parsec.dedup,1.48e+12,0,True,0.622,2956164622.0,1327936.0,126820786.5,99.501,1116,88.0,539240.0,0,48103087.31,1986.363,2.355,11248549.5,1119,68664786.0,0.001,stream;11;17,2,base,1.232,0.600649350649,1.232,18.656,2,24.257,0.616,stream;11;17;3,4009.0
857,parsec,1.48e+18,1484203811,parsec.dedup,1.48e+12,0,True,0.603,2549614484.0,1629765.0,110848387.0,99.5,1101,42.999,474723.0,0,48975244.29,1991.559,3.457,11382478.5,1101,48707602.5,0.001,stream;11;3,2,base,0.851,0.869565217391,0.851,20.499,2,26.313,0.425,stream;11;3;3,853.0
858,parsec,1.48e+18,1484203811,parsec.dedup,1.48e+12,0,True,0.625,1911721378.0,583877.0,85303092.0,75.282,742,17.0,365519.0,0,91609058.78,1434.625,2.161,18905686.5,742,21846572.5,0.001,stream;12,2,base,1.149,0.644038294169,1.149,21.071,2,25.828,0.575,stream;12;3,2921.0
859,parsec,1.48e+18,1484203811,parsec.dedup,1.48e+12,0,True,0.604,2824553718.0,1603218.0,124556844.0,100.0,1075,58.0,531801.5,0,48406891.63,2017.129,1.806,22056197.0,1075,54280970.0,,stream;12;10,2,0.001,0.998,0.741482965932,0.998,21.681,2,28.159,0.499,stream;12;10;3,2499.0
860,parsec,1.48e+18,1484203811,parsec.dedup,1.48e+12,0,True,0.599,2755962550.0,1454512.5,123172137.0,99.5,1158,114.0,527254.5,0,48157353.58,1905.445,2.375,22721029.0,1158,55135822.5,0.001,stream;12;14,2,base,1.011,0.731948565776,1.011,19.589,2,26.796,0.505,stream;12;14;3,3372.0
861,parsec,1.48e+18,1484203811,parsec.dedup,1.48e+12,0,True,0.611,2750383108.0,1682194.0,117984428.0,99.875,1093,86.0,514186.0,0,49594261.24,1865.34,2.182,10110260.0,1093,49343981.5,0.001,stream;12;15,2,base,1.257,0.588703261734,1.257,19.408,2,25.864,0.628,stream;12;15;3,3584.0
862,parsec,1.48e+18,1484203811,parsec.dedup,1.48e+12,0,True,0.609,2793443939.0,1376620.5,123744454.5,99.374,1184,115.0,537166.5,0,48721089.59,1873.324,2.443,62146535.0,1184,81206957.0,0.001,stream;12;16,2,base,1.045,0.708133971292,1.045,18.846,2,25.181,0.522,stream;12;16;3,3798.0
863,parsec,1.48e+18,1484203811,parsec.dedup,1.48e+12,0,True,0.598,2725309988.0,1714307.5,118309564.0,99.624,1237,106.998,497146.0,0,48252405.48,1895.805,2.197,14941959.0,1237,48661715.5,0.001,stream;12;18,2,base,1.02,0.725490196078,1.02,118.27,2,175.826,0.51,stream;12;18;3,4232.0
864,parsec,1.48e+18,1484203811,parsec.dedup,1.48e+12,0,True,0.622,2642123143.0,1699713.0,110474304.0,99.501,1074,89.001,475011.0,0,48598448.99,1953.594,2.25,14723772.0,1074,70547868.0,0.001,stream;12;20,2,base,1.197,0.61821219716,1.197,18.247,2,24.366,0.599,stream;12;20;3,4652.0
865,parsec,1.48e+18,1484203811,parsec.dedup,1.48e+12,0,True,0.579,2373595525.0,1660126.0,107165161.5,99.375,1107,81.0,451333.0,0,49593282.42,1870.223,1.878,22335713.5,1107,44647043.0,0.001,stream;12;7,2,base,1.178,0.62818336163,1.178,18.845,2,25.167,0.589,stream;12;7;3,1851.0
866,parsec,1.48e+18,1484203811,parsec.dedup,1.48e+12,0,True,0.595,1764573924.0,1325357.5,75045423.0,75.063,961,56.0,319733.0,0,94632429.03,1528.859,2.863,6988475.0,961,13011338.5,0.001,stream;13,2,base,1.091,0.678276810266,1.091,20.756,2,25.904,0.545,stream;13;3,3138.0
867,parsec,1.48e+18,1484203811,parsec.dedup,1.48e+12,0,True,0.595,2741126301.0,1508799.0,125397916.5,100.0,1374,168.0,535198.0,0,48992595.5,1910.453,2.329,37906148.0,1374,56364380.0,,stream;13;13,2,0.001,0.916,0.807860262009,0.916,21.343,2,27.583,0.458,stream;13;13;3,3154.0
868,parsec,1.48e+18,1484203811,parsec.dedup,1.48e+12,0,True,0.598,2529820810.0,1392584.5,112165397.5,99.5,1024,34.0,480585.0,0,48299971.84,1992.738,2.108,658963.0,1024,58341139.5,0.001,stream;13;6,2,base,1.155,0.640692640693,1.155,20.135,2,25.093,0.578,stream;13;6;3,1644.0
