Time,Min hop D,Min hop A,Least loaded,CDC,INDICES 2D,INDICES 2A,INDICES 3B,SLO
3131,194.0175,193.0695,228.62525,291.57825,173.2235,115.36125,146.8685,200
3132,194.5475,199.4915,220.286,283.7536667,173.6975,123.66425,145.587,200
3133,193.91075,217.709,229.699,291.2143333,175.30325,134.549,161.86325,200
3134,193.306,191.65375,227.83075,343.123,175.2835,112.9965,162.9205,200
3135,196.123,189.5005,230.584,334.5343333,177.42575,118.3165,158.2625,200
3136,197.0245,198.94,225.16875,324.756,175.48125,125.4645,186.0265,200
3137,197.24925,168.014,225.683,328.4553333,176.96975,124.653,154.8645,200
3138,194.95,168.46825,225.44625,332.274,180.28875,113.93375,155.55475,200
3139,203.116,204.68175,230.8955,328.1233333,180.37775,125.0845,196.6405,200
3140,197.838,187.1625,223.744,326.2693333,183.266,144.33975,175.937,200
3141,196.031,180.5435,226.40725,322.8326667,184.69325,128.73675,156.3875,200
3142,197.34825,222.56625,222.96075,321.967,184.57725,131.9455,157.75625,200
3143,199.84125,170.35775,227.36575,324.48,182.6935,124.78575,157.193,200
3144,201.15125,170.40925,231.748,326.4276667,183.76575,116.621,171.55425,200
3145,203.33275,179.673,230.61525,320.16275,184.03875,127.8835,155.4215,200
3146,196.21875,201.41375,233.86975,314.433,183.2545,135.314,184.5005,200
3147,201.4955,208.291,230.616,322.165,182.8955,129.41175,158.13275,200
3148,195.60925,211.109,229.7935,325.5773333,185.361,124.6055,157.743,200
3149,203.9595,211.67275,232.3265,315.8066667,183.614,122.51575,180.2945,200
3150,196.843,202.53875,228.979,325.8686667,182.622,117.8565,154.1005,200
3151,206.29375,186.9045,230.4485,317.3123333,183.77325,129.6155,159.41,200
3152,201.129,193.78625,234.07625,301.956,184.345,135.956,163.31,200
3153,198.338,171.51225,235.91825,304.352,184.088,141.99975,169.77625,200
3154,200.359,168.894,237.5315,307.10175,186.711,120.1125,167.776,200
3155,202.701,173.5275,235.9865,305.327,188.348,128.08225,161.99975,200
3156,198.3505,224.915,231.932,316.4253333,186.37775,146.79575,161.6935,200
3157,200.5605,187.00425,229.76625,286.7596667,187.98775,131.03775,161.13875,200
3158,201.7895,206.10125,232.2265,295.9165,185.16875,142.84325,169.5605,200
3159,202.648,210.208,233.47075,293.967,186.22875,133.21875,162.2575,200
3160,196.5495,172.311,232.8835,287.2393333,184.6455,123.094,163.406,200
3161,202.972,171.3325,236.93975,286.52325,182.80875,127.934,191.03625,200
3162,196.699,215.182,233.3325,288.7016667,184.1655,120.33475,183.8625,200
3163,201.4395,242.31825,232.2575,293.239,186.143,120.8335,158.00525,200
3164,199.9965,198.5426,235.75075,295.4803333,183.76675,128.98925,159.33275,200
3165,203.81875,171.0735,228.57425,294.1686667,185.5185,130.93675,160.38325,200
3166,198.85525,199.441,231.2405,286.3155,185.09925,147.664,159.97,200
3167,200.00875,191.438,233.1755,295.8203333,184.597,132.01675,159.79325,200
3168,201.1755,228.3913333,231.14875,307.7276667,184.564,126.5815,167.149,200
3169,203.6255,230.789,229.491,297.2515,184.36425,128.4,154.57825,200
3170,197.499,184.08225,229.58925,284.887,184.90475,135.523,154.15175,200
3171,198.31,170.193,225.80125,293.7536667,184.54375,138.684,152.1225,200
3172,199.225,169.71925,229.7395,298.77675,182.6965,113.83425,154.7305,200
3173,197.01325,170.1235,231.65525,307.1433333,182.03775,128.003,153.40425,200
3174,196.7155,169.88275,234.3715,303.3096667,184.71475,116.05025,158.14325,200
3175,207.95475,170.4975,231.90525,306.9546667,183.79,120.33875,156.5145,200
3176,198.12375,169.57175,236.42175,307.219,181.28,139.1665,159.3285,200
3177,208.0875,170.917,234.3435,308.28825,184.67125,143.532,161.27625,200
3178,203.9255,171.04275,234.51875,321.5036667,184.4845,132.89275,178.8335,200
3179,202.44425,169.86625,236.71875,317.4903333,187.04,137.563,179.13275,200
3180,200.4,172.1943333,238.766,326.8613333,186.4338,135.33925,194.15,200
3181,198.7545,191.4836,231.38025,314.5463333,185.3066667,122.27525,160.25725,200
3182,198.382,171.48875,237.48125,310.9273333,186.0895,147.9695,177.3825,200
3183,200.49675,171.09525,234.04175,322.007,187.82925,130.6375,166.3285,200
3184,199.164,179.20075,233.9266667,313.022,185.89,142.5565,165.28975,200
3185,199.368,217.97375,237.8386,328.4316667,187.12875,141.99875,199.723,200
3186,199.458,173.4705,239.5143333,315.1476667,185.4925,129.331,166.17925,200
3187,201.428,171.39,233.067,319.2376667,185.3365,121.48675,161.6125,200
3188,201.43025,171.16225,233.14925,322.2255,185.9685,125.874,160.85175,200
3189,207.37575,171.96225,236.3456667,329.207,187.0735,132.38675,160.984,200
3190,202.0235,171.21275,240.377,348.976,185.84725,124.1675,172.72875,200
3191,201.92125,172.1745,237.1205,315.59525,185.74225,143.41375,162.52,200
3192,197.25275,171.16575,236.514,319.3106667,185.34425,130.3045,160.88575,200
3193,199.4795,194.4303333,238.988,312.6526667,185.51325,142.666,163.84625,200
3194,204.73175,205.78,239.058,340.3443333,185.888,121.726,164.2665,200
3195,204.5075,200.154,240.355,324.424,185.77325,143.6565,163.39925,200
3196,202.595,244.5545,243.39725,334.6983333,185.7465,139.13875,186.797,200
3197,199.0655,199.1595,234.97375,317.5186667,187.767,126.62525,163.856,200
3198,210.125,196.3166,239.54775,320.5493333,187.464,121.37625,168.33825,200
3199,206.774,220.173,236.14275,316.707,188.67475,121.37575,166.8005,200
3200,202.63125,209.2135,236.33125,306.1903333,188.20625,141.161,166.022,200
3201,205.91,198.517,235.768,307.849,187.42525,129.534,166.8465,200
3202,200.31275,180.97225,233.043,311.458,188.32475,154.58825,163.47725,200
3203,207.698,180.596,234.7925,308.087,188.5355,131.11025,162.03475,200
3204,200.76525,173.43625,235.58575,318.3533333,188.02725,123.49825,161.6175,200
3205,203.37375,173.83,243.89475,347.183,188.3815,134.976,163.809,200
3206,196.81325,171.51725,237.7625,319.7513333,187.401,142.6095,163.2695,200
3207,203.522,174.098,236.0655,322.5396667,186.18675,149.036,164.016,200
3208,195.9895,172.65025,234.22675,321.3663333,187.45725,125.344,159.43725,200
3209,198.863,180.05125,239.48475,320.2983333,186.342,121.079,158.76775,200
3210,199.43525,192.5475,236.42825,324.602,186.0105,133.9695,159.15825,200
3211,198.2295,171.78425,234.60875,314.1263333,184.584,127.336,156.90325,200
3212,196.788,171.09775,234.82075,321.621,185.3415,145.56025,160.21625,200
3213,201.61675,169.78625,234.954,327.2266667,183.97475,140.50075,158.58875,200
3214,196.53025,172.0815,233.1775,332.4326667,184.2305,116.0745,188.7795,200
3215,196.3225,170.326,237.37,322.8843333,183.783,122.8815,162.6495,200
3216,194.72575,216.3065,236.38675,309.3456667,183.72275,130.06475,158.83125,200
3217,195.3615,202.2,240.3705,310.0906667,182.55525,129.8275,201.69575,200
3218,195.78375,227.579,242.3375,328.2176667,181.7685,124.6375,198.51875,200
3219,192.9195,200.77975,241.108,322.3643333,181.90075,130.51475,184.86125,200
3220,194.049,205.19525,243.446,316.21275,182.539,130.26825,167.21325,200
3221,205.47275,237.3405,248.57525,324.021,180.406,126.2815,180.83275,200
3222,195.9215,217.25675,245.6615,294.6136667,180.9005,129.19875,190.49425,200
3223,198.952,187.36075,248.46125,307.5763333,180.62625,129.9305,161.2355,200
3224,197.8245,185.00225,239.45225,297.6043333,181.709,137.8365,179.1425,200
3225,198.548,167.81675,238.499,306.16775,183.32675,131.99575,158.10725,200
3226,197.1905,169.45425,243.97275,324.6536667,186.64675,140.7695,169.2895,200
3227,194.79125,169.43325,241.06325,332.4826667,185.31875,133.341,198.6345,200
3228,195.80475,170.52275,239.468,307.5546667,183.57375,139.42175,190.5685,200
3229,196.547,170.1225,239.42925,326.457,184.32025,127.27325,158.44425,200
3230,195.1845,195.96525,237.863,316.1053333,184.75275,139.381,171.6085,200
3231,201.88775,184.738,237.66425,324.119,183.678,141.388,154.65225,200
3232,192.4455,170.11525,238.19675,320.015,181.98025,123.12725,158.689,200
3233,195.1315,170.7925,234.94175,316.9156667,181.4965,124.03625,156.212,200
3234,191.4015,169.11925,240.745,313.8533333,177.95375,136.02425,155.6535,200
3235,193.50975,214.5485,235.5035,298.99725,177.5045,122.7885,146.9215,200
3236,187.7445,191.38775,237.798,302.03,176.937,116.67275,179.91775,200
3237,194.52825,181.02375,233.66825,297.0643333,175.0785,113.0095,156.272,200
3238,187.07,174.54625,241.1035,293.6556667,175.34225,128.00525,145.35,200
3239,187.79825,192.33825,238.504,290.897,174.19,123.5855,143.00675,200
3240,185.566,204.34625,239.484,283.88,173.4525,112.30025,141.32325,200
3241,188.1025,195.46,237.69675,290.07,171.71225,137.8685,144.29575,200
3242,189.04725,210.9845,238.47925,288.6666667,171.3905,129.0505,161.51575,200
3243,192.18325,188.52975,238.7426667,287.30975,170.33825,142.28075,178.672,200
3244,198.36075,164.04375,237.5176,298.8386667,173.63475,123.24825,170.93525,200
3245,194.771,165.81325,236.96775,290.3213333,175.731,132.9385,151.1845,200
3246,190.70075,164.70525,233.45775,289.6035,178.13975,139.6495,169.2015,200
3247,196.15125,166.46925,234.8643333,288.6406667,176.49675,127.303,174.18875,200
3248,189.988,166.36225,232.7644,286.6223333,178.97325,113.57125,161.4415,200
3249,193.069,196.233,238.973,300.19425,178.879,131.7415,164.83175,200
3250,191.13125,191.14575,234.4032,291.1076667,178.5235,114.18125,171.9625,200
3251,195.54475,186.03175,240.5966667,290.7836667,178.67825,117.33925,177.76425,200
3252,194.9875,190.74025,232.50425,277.57625,177.00875,125.17975,147.29675,200
3253,201.09075,182.919,233.64875,284.882,177.521,116.58925,148.65275,200
3254,190.52525,166.9625,232.253,296.28425,178.911,121.67575,153.4515,200
3255,199.556,213.4275,238.15425,289.1236667,179.882,116.22825,153.472,200
3256,194.54175,231.6505,231.53375,285.1865,178.836,119.79275,170.67075,200
3257,197.3265,183.1575,230.521,281.6146667,179.514,126.9525,153.21025,200
3258,192.9495,190.40875,228.478,289.0096667,178.6385,133.49725,157.718,200
3259,195.69075,209.85275,227.76775,286.30425,181.80575,132.68125,164.92175,200
3260,195.6595,209.78025,231.307,285.4543333,179.653,130.5655,199.222,200
3261,194.6385,167.2185,226.87,285.7875,179.77075,129.5055,157.3955,200
3262,194.77725,190.91375,236.74925,280.2606667,180.868,121.38925,157.4845,200
3263,195.09225,204.203,234.373,291.094,180.40575,138.97025,155.559,200
3264,193.17525,186.40075,234.08125,283.677,179.86425,146.961,156.9875,200
3265,199.95225,188.748,236.77475,285.22875,179.609,118.248,164.93975,200
3266,201.363,170.42925,230.48025,291.615,178.91575,117.578,163.4345,200
3267,203.77075,170.07025,238.08675,284.5236667,180.08975,121.72675,159.07775,200
3268,195.08575,168.90925,235.31675,284.67475,180.3365,125.43875,156.49075,200
3269,194.617,175.9865,235.52625,289.411,180.678,119.984,157.26825,200
3270,192.81925,203.037,229.96425,285.299,180.451,147.88675,156.9025,200
3271,194.84525,220.76375,230.0535,282.741,178.713,123.8015,163.84725,200
3272,192.36725,224.19225,230.663,288.603,178.601,121.27725,157.78475,200
3273,193.7415,237.04575,232.268,299.49625,178.7145,126.25225,157.2885,200
3274,192.5535,217.91375,227.67625,291.9486667,177.288,131.546,158.19825,200
3275,198.58575,177.254,228.165,286.3945,178.3465,133.14475,161.39625,200
3276,194.6675,168.04675,230.4105,286.756,177.143,144.79175,159.961,200
3277,203.501,168.26225,225.748,283.3693333,180.11675,140.89875,166.1865,200
3278,195.188,194.02625,228.9285,287.301,178.1665,126.645,172.5585,200
3279,194.3015,175.7815,229.4415,283.955,179.64125,127.108,185.75925,200
3280,198.88425,190.283,223.48525,289.297,177.192,143.652,167.09775,200
3281,201.74275,168.459,222.37075,294.1323333,180.19375,135.49925,156.373,200
3282,193.14175,169.51875,221.63175,286.0973333,178.8625,129.13275,158.10225,200
3283,191.214,167.94925,225.4235,288.043,177.7995,124.77575,161.36025,200
3284,194.8135,193.45,227.34725,290.372,177.888,115.01425,157.954,200
3285,196.317,204.7845,226.88975,337.2736667,177.15875,120.59125,159.203,200
3286,190.42325,203.991,229.8325,334.626,178.94175,112.9165,152.72475,200
3287,191.52775,168.1065,228.82125,309.328,177.0645,125.37625,156.1155,200
3288,190.41375,202.9875,231.08175,311.8243333,174.902,122.21375,146.33275,200
3289,191.3425,219.53025,228.034,332.1943333,174.07175,126.35925,150.5815,200
3290,187.6,210.21925,229.1145,315.4406667,174.5655,128.908,146.45125,200
3291,189.85575,182.38225,227.98875,317.3425,172.4825,112.58025,146.1895,200
3292,187.88225,194.504,229.95775,313.7656667,171.0745,133.3415,143.40575,200
3293,192.95075,163.7325,230.5125,310.068,171.2025,130.006,146.12925,200
3294,187.17225,168.7005,234.8945,319.859,169.6555,119.8465,141.114,200
3295,186.794,164.78925,231.02525,320.7303333,169.6025,114.42975,139.534,200
3296,184.53875,164.59025,230.908,318.6896667,169.3645,124.3505,167.053,200
3297,190.781,164.023,238.152,311.0233333,169.6035,120.557,141.647,200
3298,188.64275,163.684,228.45575,313.2946667,170.1565,110.758,140.554,200
3299,191.87975,164.496,236.9275,302.93775,169.219,130.543,142.90225,200
3300,187.876,163.41975,228.4865,291.546,169.599,119.2275,144.53875,200
3301,191.6035,163.73975,233.11275,293.9313333,171.331,130.99525,144.3895,200
3302,189.1885,166.16775,236.20325,289.394,171.6545,130.36125,146.9565,200
3303,194.09925,185.963,235.81975,295.4363333,172.3565,122.27925,168.8615,200
3304,188.84325,202.18275,233.06725,300.1463333,173.6035,114.946,143.48475,200
3305,189.85175,179.343,231.984,297.11025,174.09175,129.04275,145.55375,200
3306,193.795,170.30525,231.68225,289.0046667,173.27475,118.4305,166.767,200
3307,191.299,200.06325,237.5405,290.1776667,174.4675,122.602,146.167,200
3308,196.97725,201.937,239.459,298.49225,172.6655,111.21325,146.68175,200
3309,194.29675,201.84525,233.25025,310.7776667,171.84,116.116,157.93875,200
3310,195.487,205.30925,232.4645,305.982,174.09175,127.994,153.73325,200
3311,192.81525,203.78925,237.3335,297.577,173.524,121.4505,160.3535,200
3312,194.794,186.50675,230.31725,295.5935,175.0995,132.81425,167.61125,200
3313,189.70625,216.79375,230.935,290.907,177.0635,126.2695,143.24475,200
3314,187.6725,232.35775,227.53425,306.4573333,176.13825,124.682,144.40375,200
3315,188.56475,200.1285,235.1605,297.899,177.37175,118.60075,146.85625,200
3316,200.49325,218.17275,237.92925,298.3116667,176.03075,114.9495,153.92575,200
3317,195.36475,236.56525,232.47925,294.194,175.54125,119.69825,166.71625,200
3318,190.66325,217.403,231.6205,299.819,176.4405,124.3125,147.6255,200
3319,190.9775,207.17375,232.17475,297.3933333,175.483,139.19625,146.362,200
3320,192.447,200.0615,235.838,305.4906667,175.13475,139.73125,177.2985,200
3321,195.388,193.41325,236.85425,294.9206667,175.955,133.36825,179.47725,200
3322,190.0205,206.9755,232.70425,290.10675,177.3405,131.47025,144.65825,200
3323,191.3165,202.5105,233.34425,299.9066667,177.123,129.44475,161.4875,200
3324,190.75075,213.3335,231.719,294.301,176.29325,113.759,147.185,200
3325,195.85425,186.2475,229.72675,302.40075,176.1805,117.7535,164.63525,200
3326,189.0355,223.084,227.263,292.305,176.964,115.40525,154.4355,200
3327,187.11675,216.1185,225.2,297.1553333,177.01925,125.6325,158.94125,200
3328,188.22675,165.39075,228.667,292.05025,175.57775,123.63875,176.094,200
3329,190.4805,172.73425,234.00825,295.893,174.8705,124.63375,177.0125,200
3330,191.70075,193.93375,223.05325,291.702,172.2715,122.72825,169.099,200
3331,197.21825,165.9445,229.47525,293.719,171.8725,119.16875,143.38125,200
3332,184.29825,205.58425,226.988,297.9596667,173.54225,114.8405,174.617,200
3333,185.69025,165.1265,225.11,291.1053333,171.316,124.8045,144.87525,200
3334,188.26825,163.228,227.3145,292.0055,170.69875,111.41275,143.7495,200
3335,193.201,162.92925,226.358,293.6783333,171.57775,122.8495,171.64175,200
3336,191.5735,164.27925,220.2025,295.734,173.8475,133.30225,176.79875,200
3337,189.52575,164.013,224.1265,302.86375,175.6315,134.091,180.75125,200
3338,191.97,169.42075,225.755,293.7093333,175.73475,116.5515,157.5435,200
3339,191.2095,167.40275,224.095,296.7796667,177.04925,121.03575,162.3475,200
3340,188.63725,212.613,229.51475,292.52525,176.3875,114.82125,153.426,200
3341,193.75475,193.417,233.8285,292.2886667,173.75325,130.3075,182.35225,200
3342,196.52325,197.88725,227.851,297.9193333,176.687,115.4775,159.26225,200
3343,200.92,172.5155,226.302,292.85775,175.1175,128.566,155.56125,200
3344,198.97375,165.392,227.828,287.249,175.446,114.2495,155.10975,200
3345,197.17,222.69325,227.615,293.641,178.174,119.58875,153.727,200
3346,190.34175,207.249,224.615,295.575,178.28725,115.1395,155.198,200
3347,191.01575,202.197,228.58625,290.2486667,177.0135,122.85575,160.065,200
3348,189.4505,202.72325,230.7825,290.15725,176.706,122.38425,168.6965,200
3349,196.049,218.6775,228.3835,286.0103333,176.743,134.818,155.946,200
3350,190.307,216.33175,226.4805,292.5153333,176.38925,138.3504,156.1795,200
3351,193.322,217.498,230.522,294.1985,175.87575,125.10675,160.78175,200
3352,196.5895,211.105,226.816,297.4033333,177.9355,130.35275,184.35,200
3353,197.43175,215.883,227.4805,291.2376667,177.42125,118.8845,181.6844,200
3354,192.29425,211.5715,230.351,293.9885,176.138,143.642,171.5535,200
3355,191.652,230.162,227.3595,292.8276667,179.55275,137.2024,158.60825,200
3356,191.1655,166.496,228.89325,295.2043333,177.9865,125.95525,173.268,200
3357,206.51875,166.58425,230.378,293.80075,176.94325,129.6585,160.3656667,200
3358,190.421,176.21575,227.89,294.8673333,174.983,135.23675,187.93725,200
3359,197.0705,195.576,227.18925,295.0096667,177.90725,118.5055,175.9798,200
3360,188.278,166.64575,226.4255,293.92875,177.78725,122.09825,180.394,200
3361,202.1395,220.143,229.04325,290.728,175.68175,137.159,165.0993333,200
3362,190.626,196.54225,229.397,288.1595,174.49425,119.60525,186.1804,200
3363,194.21825,223.57625,236.66275,290.4383333,175.122,137.7365,174.337,200
3364,190.5,219.45825,231.055,297.0786667,173.681,113.38275,170.893,200
3365,188.6695,191.53275,232.95975,297.645,172.19275,119.85775,151.484,200
